2007.086	162.918
2007.163	163.38
2007.248	164.353
2007.330	163.894
2007.415	164.471
2007.497	163.977
2007.582	164.199
2007.667	164.599
2007.749	164.815
2007.834	163.855
2007.916	164.136
2008.001	163.579
2008.086	164.204
2008.165	164.144
2008.250	163.964
2008.332	163.484
2008.416	164.053
2008.498	164.673
2008.583	165.447
2008.668	166.043
2008.750	166.203
2008.834	166.272
2008.916	166.109
2009.001	167.306
2009.086	167.313
2009.163	167.081
2009.248	167.96
2009.330	167.779
2009.415	168.21
2009.497	168.533
2009.582	168.56
2009.667	168.723
2009.749	168.577
2009.834	168.604
2009.916	168.582
2010.001	168.335
2010.086	166.794
2010.163	164.907
2010.248	163.705
2010.330	163.913
2010.415	163.452
2010.497	163.934
2010.582	163.156
2010.667	163.097
2010.749	163.666
2010.834	162.795
2010.916	162.111
2011.001	163.525
2011.086	163.717
2011.163	161.335
2011.248	158.719
2011.330	160.591
2011.415	156.772
2011.497	158.918
2011.582	159.22
2011.667	159.095
2011.749	157.665
2011.834	159.5
2011.916	160.591
2012.001	159.124
2012.086	158.275
2012.165	154.505
2012.250	159.289
2012.332	159.232
2012.416	157.61
2012.498	153.539
2012.583	154.551
2012.668	156.655
2012.750	156.561
2012.834	157.086
2012.916	157.018
2013.001	158.788
2013.086	158.904
2013.163	156.728
2013.248	156.788
2013.330	152.478
2013.415	152.779
2013.497	154.78
2013.582	155.352
2013.667	155.848
2013.749	157.618
2013.834	156.869
2013.916	155.255
2014.001	155.07
2014.086	152.503
2014.163	153.717
2014.248	154.573
2014.330	155.612
2014.415	153.785
2014.497	154.45
2014.582	156.571
2014.667	154.611
2014.749	153.85
2014.834	152.73
2014.916	149.47
2015.001	151.802
2015.086	152.396
2015.163	149.984
2015.248	151.534
2015.330	153.719
2015.415	153.343
2015.497	155.82
2015.582	155.819
2015.667	155.236
2015.749	155.493
2015.834	155.232
2015.916	156.57
2016.001	158.405
2016.086	159.872
2016.165	159.92
2016.250	159.171
2016.332	159.443
2016.416	160.154
2016.498	160.056
2016.583	161.17
2016.668	161.287
2016.750	162.686
2016.834	162.858
2016.916	162.953
2017.001	163.82
2017.086	164.273
2017.163	164.375
2017.248	163.534
2017.330	163.312
2017.415	164.286
2017.497	163.019
2017.582	161.634
2017.667	161.576
2017.749	161.962
2017.834	164.133
2017.916	164.036
2018.001	163.362
2018.086	164.228
2018.163	164.41
2018.248	164.332
2018.330	164.387
2018.415	165.835
2018.497	165.855
2018.582	165.914
2018.667	166.047
2018.749	165.573
2018.834	165.153
2018.916	164.389
2019.001	165.185
2019.086	165.621
2019.163	165.84
2019.248	166.345
2019.330	164.554
2019.415	165.588
2019.497	165.77
2019.582	165.783
2019.667	166.442
2019.749	165.496
2019.834	165.437
2019.916	165.046
2020.001	166.143
2020.086	165.878
2020.165	167.115
2020.250	167.601
2020.332	166.715
2020.416	166.65
2020.498	166.653
2020.583	166.728
2020.668	167.034
2020.750	166.27
2020.834	166.567
2020.916	166.59
2021.001	166.169
2021.086	165.801
2021.163	166.773
2021.248	167.413
2021.330	164.259
