2008.567	123.968
2008.570	123.966
2008.572	124.002
2008.575	124.361
2008.578	124.384
2008.581	124.241
2008.583	124.122
2008.586	124.147
2008.589	124.279
2008.592	124.502
2008.594	124.47
2008.597	124.463
2008.600	124.471
2008.603	124.44
2008.605	123.716
2008.608	123.249
2008.611	123.651
2008.614	123.683
2008.616	123.968
2008.619	123.882
2008.622	124.169
2008.624	124.343
2008.627	124.451
2008.630	124.277
2008.633	124.119
2008.635	124.427
2008.638	124.772
2008.641	124.464
2008.644	124.735
2008.646	124.685
2008.649	124.762
2008.652	124.704
2008.655	125.08
2008.657	125.112
2008.660	124.952
2008.663	124.782
2008.666	124.757
2008.668	124.672
2008.671	124.792
2008.674	124.141
2008.677	124.111
2008.679	123.719
2008.682	123.707
2008.685	124.417
2008.688	124.058
2008.690	124.375
2008.693	124.371
2008.696	124.117
2008.699	124.396
2008.701	124.677
2008.704	124.566
2008.707	124.733
2008.709	124.553
2008.712	124.414
2008.715	124.378
2008.718	124.723
2008.720	124.461
2008.723	124.096
2008.726	124.361
2008.729	124.797
2008.731	124.644
2008.734	124.73
2008.737	124.429
2008.740	124.364
2008.742	124.806
2008.745	124.567
2008.748	124.455
2008.750	124.505
2008.753	124.229
2008.756	124.023
2008.759	124.127
2008.761	123.826
2008.764	124.134
2008.767	124.597
2008.770	124.859
2008.772	124.512
2008.775	124.596
2008.778	124.719
2008.781	124.549
2008.783	124.566
2008.786	124.595
2008.789	124.6
2008.791	124.875
2008.794	124.868
2008.797	124.825
2008.800	125.248
2008.802	124.838
2008.805	124.807
2008.808	124.667
2008.811	124.757
2008.813	124.96
2008.816	125.125
2008.819	125.176
2008.822	125.078
2008.824	124.624
2008.827	124.731
2008.830	124.558
2008.833	124.525
2008.834	124.738
2008.837	124.773
2008.840	124.999
2008.843	125.148
2008.845	125.196
2008.848	125.189
2008.851	125.003
2008.854	124.926
2008.856	125.084
2008.859	125.23
2008.862	124.9
2008.865	124.867
2008.867	124.797
2008.870	124.706
2008.873	124.696
2008.875	125.021
2008.878	124.987
2008.881	125.038
2008.884	125.007
2008.886	125.044
2008.889	124.98
2008.892	125.024
2008.895	125.135
2008.897	125.24
2008.900	124.67
2008.903	124.564
2008.906	124.689
2008.908	124.985
2008.911	125.177
2008.914	125.23
2008.916	125.135
2008.919	125.428
2008.922	125.363
2008.925	125.399
2008.927	125.113
2008.930	124.309
2008.933	124.589
2008.936	125.03
2008.938	125.278
2008.941	125.249
2008.944	125.125
2008.947	125.064
2008.949	125.297
2008.952	125.282
2008.955	125.628
2008.957	125.597
2008.960	125.235
2008.963	125.083
2008.966	125.322
2008.968	125.652
2008.971	125.774
2008.974	125.664
2008.977	125.395
2008.979	125.413
2008.982	125.249
2008.985	125.929
2008.988	126.194
2008.990	126.49
2008.993	126.368
2008.996	126.179
2008.999	125.841
2009.001	125.595
2009.004	125.41
2009.007	125.157
2009.010	125.215
2009.012	125.397
2009.015	125.523
2009.018	125.917
2009.021	125.943
2009.023	125.94
2009.026	125.612
2009.029	125.829
2009.032	125.743
2009.034	125.297
2009.037	125.538
2009.040	125.502
2009.042	125.674
2009.045	126.025
2009.048	125.9
2009.051	125.182
2009.053	125.65
2009.056	126.028
2009.059	126.182
2009.062	126.15
2009.064	126.365
2009.067	126.53
2009.070	126.212
2009.073	126.019
2009.075	126.098
2009.078	125.884
2009.081	126.046
2009.084	125.507
2009.086	125.811
2009.089	126.13
2009.092	126.229
2009.095	126.115
2009.097	126.238
2009.100	125.992
2009.103	126.15
2009.106	126.282
2009.108	126.385
2009.111	126.329
2009.114	126.291
2009.117	126.889
2009.119	126.852
2009.122	126.654
2009.125	126.287
2009.127	126.545
2009.130	126.716
2009.133	126.938
2009.136	126.759
2009.138	126.851
2009.141	126.59
2009.144	126.21
2009.147	126.347
2009.149	126.391
2009.152	126.47
2009.155	126.382
2009.158	126.236
2009.160	126.177
2009.163	126.284
2009.166	126.531
2009.169	126.233
2009.172	126.558
2009.174	126.607
2009.177	126.632
2009.180	126.759
2009.183	126.431
2009.185	126.581
2009.188	126.956
2009.191	126.746
2009.194	126.376
2009.196	126.431
2009.199	126.064
2009.202	126.461
2009.204	126.403
2009.207	126.697
2009.210	126.867
2009.213	127.069
2009.215	127.071
2009.218	126.449
2009.221	126.477
2009.224	126.215
2009.226	126.52
2009.229	126.582
2009.232	126.499
2009.235	126.917
2009.237	126.604
2009.240	126.475
2009.243	126.474
2009.246	126.718
2009.248	126.815
2009.251	126.672
2009.254	126.789
2009.257	126.785
2009.259	126.615
2009.262	126.688
2009.265	126.855
2009.268	126.775
2009.270	126.45
2009.273	126.404
2009.276	126.546
2009.279	126.786
2009.281	127.068
2009.284	127.42
2009.287	127.074
2009.289	126.822
2009.292	126.667
2009.295	126.594
2009.298	126.456
2009.300	126.403
2009.303	126.472
2009.306	126.947
2009.309	127.017
2009.311	126.628
2009.314	126.501
2009.317	126.45
2009.320	126.737
2009.322	127.065
2009.325	127.1
2009.328	127.095
2009.330	126.743
2009.336	127.164
2009.339	127.1
2009.341	126.912
2009.344	126.607
2009.347	126.62
2009.350	126.623
2009.352	126.755
2009.355	127.101
2009.358	127.544
2009.361	127.411
2009.363	127.396
2009.366	127.623
2009.369	127.314
2009.371	127.049
2009.374	126.34
2009.377	126.117
2009.380	126.539
2009.382	126.384
2009.385	126.633
2009.388	126.569
2009.391	126.707
2009.393	126.697
2009.396	126.49
2009.399	126.75
2009.402	127.294
2009.404	127.504
2009.407	127.066
2009.410	126.719
2009.413	126.528
2009.415	126.866
2009.418	126.898
2009.421	126.479
2009.424	126.007
2009.426	126.579
2009.429	126.558
2009.432	126.631
2009.435	126.389
2009.437	126.562
2009.440	126.673
2009.443	126.789
2009.446	126.941
2009.448	127.117
2009.451	126.438
2009.454	127.212
2009.456	126.951
2009.459	126.649
2009.462	126.895
2009.465	126.67
2009.467	126.668
2009.470	126.705
2009.473	127.118
2009.476	126.74
2009.478	126.42
2009.481	126.159
2009.484	125.966
2009.487	126.083
2009.489	125.887
2009.492	126.352
2009.495	126.304
2009.497	126.442
2009.500	126.7
2009.503	126.52
2009.506	126.593
2009.508	126.361
2009.511	126.625
2009.514	126.544
2009.517	127.052
2009.519	126.914
2009.522	126.78
2009.525	126.693
2009.528	126.742
2009.530	126.912
2009.533	126.581
2009.536	126.388
2009.538	126.299
2009.541	126.37
2009.544	126.221
2009.547	126.56
2009.549	126.808
2009.552	126.498
2009.555	127.053
2009.558	126.666
2009.560	126.412
2009.563	126.402
2009.566	126.47
2009.569	126.48
2009.571	126.899
2009.574	126.939
2009.577	126.633
2009.580	126.851
2009.582	126.537
2009.585	126.424
2009.588	126.728
2009.591	126.785
2009.593	126.46
2009.596	125.619
2009.599	125.787
2009.602	125.726
2009.604	126.141
2009.607	125.854
2009.610	126.314
2009.613	126.639
2009.615	126.461
2009.618	126.503
2009.621	126.426
2009.623	126.752
2009.626	127.029
2009.629	126.988
2009.632	126.617
2009.634	126.215
2009.637	126.072
2009.640	126.372
2009.643	126.153
2009.645	126.521
2009.648	126.236
2009.651	126.411
2009.654	126.359
2009.656	126.51
2009.659	126.458
2009.662	126.589
2009.665	126.602
2009.667	126.708
2009.670	126.488
2009.673	126.58
2009.676	126.253
2009.678	126.169
2009.681	126.434
2009.684	126.44
2009.687	126.662
2009.689	126.303
2009.692	126.233
2009.695	126.108
2009.698	126.243
2009.700	126.653
2009.703	126.273
2009.706	126.265
2009.708	126.237
2009.711	126.366
2009.714	126.203
2009.717	126.273
2009.719	126.405
2009.722	126.325
2009.725	126.401
2009.728	126.792
2009.730	126.991
2009.733	126.647
2009.736	126.885
2009.739	126.225
2009.741	126.335
2009.744	126.36
2009.747	126.012
2009.749	126.457
2009.752	126.681
2009.755	126.788
2009.758	126.363
2009.760	126.032
2009.763	126.255
2009.766	126.294
2009.769	126.633
2009.771	126.576
2009.774	126.797
2009.777	126.624
2009.780	126.219
2009.782	126.107
2009.785	126.546
2009.788	126.975
2009.790	126.507
2009.793	126.792
2009.796	126.641
2009.799	126.616
2009.801	126.869
2009.804	126.775
2009.807	126.877
2009.810	126.825
2009.812	126.681
2009.815	126.737
2009.818	126.725
2009.821	126.898
2009.823	126.547
2009.826	126.16
2009.829	126.426
2009.832	126.545
2009.834	126.465
2009.837	126.465
2009.840	126.369
2009.843	126.44
2009.845	126.309
2009.848	126.487
2009.851	126.426
2009.854	126.479
2009.856	126.518
2009.859	126.413
2009.862	126.149
2009.865	126.583
2009.867	126.536
2009.870	126.321
2009.873	126.688
2009.875	126.581
2009.878	126.742
2009.881	126.759
2009.884	126.946
2009.886	126.741
2009.889	126.654
2009.892	126.617
2009.895	126.839
2009.897	126.892
2009.900	126.87
2009.903	126.918
2009.906	126.803
2009.908	126.963
2009.911	126.87
2009.914	127.035
2009.916	127.172
2009.919	126.753
2009.922	126.884
2009.925	126.924
2009.927	126.981
2009.930	127.006
2009.933	126.718
2009.936	126.821
2009.938	126.825
2009.941	126.741
2009.944	126.805
2009.947	126.772
2009.949	126.56
2009.952	127.051
2009.955	126.688
2009.957	126.946
2009.960	127.05
2009.963	126.846
2009.966	126.745
2009.968	126.897
2009.971	126.98
2009.974	126.803
2009.977	126.696
2009.979	127.108
2009.982	126.751
2009.985	126.601
2009.988	126.578
2009.990	126.779
2009.993	126.862
2009.996	126.807
2009.999	126.51
2010.001	126.588
2010.004	126.233
2010.007	126.443
2010.010	126.612
2010.012	126.858
2010.015	126.771
2010.018	126.877
2010.021	127.372
2010.023	127.275
2010.026	126.768
2010.029	126.392
2010.032	126.676
2010.034	126.712
2010.037	126.713
2010.040	126.668
2010.042	126.88
2010.045	127.1
2010.048	127.171
2010.051	127.2
2010.053	126.999
2010.056	126.252
2010.059	125.806
2010.062	125.964
2010.064	126.227
2010.067	125.979
2010.070	126.129
2010.073	126.073
2010.075	126.31
2010.078	126.22
2010.081	126.421
2010.084	126.188
2010.086	126.072
2010.089	126.067
2010.092	126.009
2010.095	126.174
2010.097	126.321
2010.100	126.154
2010.103	125.78
2010.106	125.155
2010.108	125.795
2010.111	125.939
2010.114	125.874
2010.117	125.553
2010.119	124.919
2010.122	125.096
2010.125	126.027
2010.127	126.002
2010.130	125.455
2010.133	125.089
2010.136	125.087
2010.138	124.628
2010.141	123.918
2010.144	124.838
2010.147	125.325
2010.149	125.509
2010.152	125.654
2010.155	125.56
2010.158	125.531
2010.160	125.354
2010.163	125.178
2010.166	124.876
2010.169	125.164
2010.172	125.198
2010.174	125.033
2010.177	124.951
2010.180	124.638
2010.183	125.087
2010.185	124.735
2010.188	124.589
2010.191	124.288
2010.194	124.361
2010.196	124.705
2010.199	125.031
2010.202	125.258
2010.204	125.282
2010.207	124.928
2010.210	124.374
2010.213	124.38
2010.215	124.117
2010.218	124.433
2010.221	124.373
2010.224	124.598
2010.226	124.956
2010.229	124.553
2010.232	124.517
2010.235	124.317
2010.237	124.245
2010.240	124.494
2010.243	124.575
2010.246	124.608
2010.248	124.622
2010.251	124.039
2010.254	123.774
2010.257	124.058
2010.259	123.604
2010.262	123.324
2010.265	123.45
2010.268	123.688
2010.270	123.731
2010.273	124.049
2010.276	124.374
2010.279	124.125
2010.281	124.038
2010.284	123.738
2010.287	123.257
2010.289	123.507
2010.292	123.572
2010.295	123.751
2010.298	124.003
2010.300	124.118
2010.303	124.083
2010.306	123.699
2010.309	123.833
2010.311	123.847
2010.314	123.713
2010.317	123.8
2010.320	123.604
2010.322	123.169
2010.325	123.503
2010.328	123.328
2010.330	123.616
2010.333	124.293
2010.336	124.067
2010.339	124.154
2010.341	124.439
2010.344	124.491
2010.347	124.221
2010.350	124.482
2010.352	124.568
2010.355	124.521
2010.358	124.557
2010.361	124.169
2010.363	124.535
2010.366	124.308
2010.369	124.324
2010.371	124.101
2010.374	124.231
2010.377	124.41
2010.380	123.816
2010.382	123.679
2010.385	123.679
2010.388	123.902
2010.391	124.159
2010.393	124.182
2010.396	124.742
2010.399	124.51
2010.402	124.624
2010.404	124.122
2010.407	123.547
2010.410	123.353
2010.413	123.501
2010.415	123.985
2010.418	124.032
2010.421	123.907
2010.424	123.542
2010.426	123.52
2010.429	123.755
2010.432	124.035
2010.435	123.978
2010.437	124.01
2010.440	123.931
2010.443	124.083
2010.446	123.891
2010.448	124.108
2010.451	124.433
2010.454	123.723
2010.456	123.749
2010.459	123.696
2010.462	123.631
2010.465	123.801
2010.467	123.558
2010.470	123.344
2010.473	122.917
2010.476	123.586
2010.478	123.194
2010.481	123.417
2010.484	122.988
2010.487	123.111
2010.489	123.988
2010.492	124.041
2010.495	123.763
2010.497	123.852
2010.500	123.705
2010.503	123.516
2010.506	123.708
2010.508	123.911
2010.511	123.751
2010.514	123.985
2010.517	123.784
2010.519	124.457
2010.522	124.444
2010.525	124.133
2010.528	123.979
2010.530	124.072
2010.533	124.126
2010.536	123.85
2010.538	123.596
2010.541	123.637
2010.544	123.677
2010.547	124.053
2010.549	123.802
2010.552	123.833
2010.555	124.356
2010.558	123.674
2010.560	123.161
2010.563	123.221
2010.566	123.255
2010.569	123.238
2010.571	123.284
2010.574	123.427
2010.577	123.606
2010.580	123.934
2010.582	123.784
2010.585	123.626
2010.588	123.403
2010.591	121.698
2010.593	121.972
2010.596	122.4
2010.599	122.973
2010.602	123.574
2010.604	123.841
2010.607	123.571
2010.610	123.461
2010.613	123.282
2010.615	123.388
2010.618	123.666
2010.621	123.61
2010.623	123.909
2010.626	124.116
2010.629	123.898
2010.632	123.755
2010.634	124.314
2010.637	124.37
2010.640	124.286
2010.643	123.796
2010.645	123.713
2010.648	123.612
2010.651	123.664
2010.654	123.699
2010.656	123.429
2010.659	123.74
2010.662	123.549
2010.665	124.163
2010.667	123.442
2010.670	123.542
2010.673	124.01
2010.676	124.186
2010.678	124.485
2010.681	124.257
2010.684	124.037
2010.687	123.891
2010.689	123.722
2010.692	123.197
2010.695	123.361
2010.698	123.346
2010.700	123.605
2010.703	123.774
2010.706	123.339
2010.708	121.947
2010.711	122.407
2010.714	122.664
2010.717	123.325
2010.719	123.764
2010.722	123.759
2010.725	123.528
2010.728	122.958
2010.730	123.065
2010.733	123.487
2010.736	123.369
2010.739	123.215
2010.741	123.126
2010.744	123.539
2010.747	124.051
2010.749	123.99
2010.752	123.956
2010.755	124.113
2010.758	124.333
2010.760	124.301
2010.763	123.682
2010.766	123.932
2010.769	124.061
2010.771	124.419
2010.774	125.029
2010.777	124.63
2010.780	124.309
2010.782	124.113
2010.785	124.096
2010.788	124.075
2010.790	124.168
2010.793	123.909
2010.796	124.252
2010.799	124.019
2010.801	124.642
2010.804	124.016
2010.807	124.133
2010.810	123.553
2010.812	123.131
2010.815	122.755
2010.818	123.105
2010.821	123.42
2010.823	123.392
2010.826	123.666
2010.829	123.206
2010.832	122.501
2010.834	122.351
2010.837	123.036
2010.840	123.747
2010.843	124.041
2010.845	123.891
2010.848	123.701
2010.851	123.789
2010.854	124.175
2010.856	124.081
2010.859	123.959
2010.862	123.918
2010.865	123.913
2010.867	123.934
2010.870	123.63
2010.873	122.966
2010.875	123.028
2010.878	123.309
2010.881	123.537
2010.884	123.412
2010.886	123.215
2010.889	123.278
2010.892	123.603
2010.895	123.241
2010.897	122.997
2010.900	122.863
2010.903	122.926
2010.906	123.06
2010.908	122.524
2010.911	122.843
2010.914	123.228
2010.916	123.502
2010.919	123.285
2010.922	123.059
2010.925	123.078
2010.927	123.235
2010.930	122.986
2010.933	123.242
2010.936	123.486
2010.938	123.505
2010.941	123.46
2010.944	123.667
2010.947	123.647
2010.949	123.132
2010.952	122.038
2010.955	121.899
2010.957	122.395
2010.960	122.823
2010.963	122.946
2010.966	122.795
2010.968	123.021
2010.971	123.439
2010.974	123.415
2010.977	123.758
2010.979	123.747
2010.982	123.778
2010.985	123.72
2010.988	123.782
2010.990	123.557
2010.993	123.392
2010.996	123.476
2010.999	123.549
2011.001	123.74
2011.004	123.506
2011.007	123.379
2011.010	123.687
2011.012	123.975
2011.015	124.716
2011.018	124.84
2011.021	124.35
2011.023	124.289
2011.026	124.484
2011.029	124.734
2011.032	124.322
2011.034	124.148
2011.037	123.392
2011.040	123.529
2011.042	123.676
2011.045	123.773
2011.048	124.036
2011.051	123.89
2011.053	124.076
2011.056	124.145
2011.059	123.87
2011.062	124.079
2011.064	123.642
2011.067	124.078
2011.070	124.067
2011.073	123.912
2011.075	124.237
2011.078	124.368
2011.081	124.244
2011.084	123.757
2011.086	123.747
2011.089	123.48
2011.092	124.023
2011.095	124.312
2011.097	123.984
2011.100	124.126
2011.103	124.168
2011.106	124.547
2011.108	124.574
2011.111	124.868
2011.114	124.836
2011.117	124.711
2011.119	124.949
2011.122	125.476
2011.125	124.969
2011.127	124.92
2011.130	125.095
2011.133	121.448
2011.136	121.782
2011.138	122.789
2011.141	123.499
2011.144	123.863
2011.147	124.086
2011.149	124.248
2011.152	124.495
2011.155	124.479
2011.158	124.087
2011.160	123.824
2011.163	124.336
2011.166	123.659
2011.169	123.929
2011.172	123.818
2011.174	123.815
2011.177	123.465
2011.180	123.929
2011.183	124.057
2011.185	123.927
2011.188	124.104
2011.191	123.263
2011.194	123.346
2011.196	122.782
2011.199	122.744
2011.202	122.722
2011.204	122.753
2011.207	122.289
2011.210	122.251
2011.213	122.477
2011.215	122.698
2011.218	122.277
2011.221	122.393
2011.224	123.076
2011.226	123.358
2011.229	123.013
2011.232	122.642
2011.235	122.718
2011.237	122.521
2011.240	122.229
2011.243	120.117
2011.246	120.786
2011.248	121.826
2011.251	121.26
2011.254	120.33
2011.257	120.792
2011.259	121.154
2011.262	120.003
2011.265	119.362
2011.268	118.471
2011.270	119.933
2011.273	120.397
2011.276	120.616
2011.279	120.238
2011.281	120.637
2011.284	120.788
2011.287	121.299
2011.289	121.252
2011.292	121.55
2011.295	121.99
2011.298	122.002
2011.300	121.497
2011.303	121.331
2011.306	121.266
2011.309	121.417
2011.311	121.16
2011.314	121.574
2011.317	121.647
2011.320	121.828
2011.322	121.494
2011.325	121.685
2011.328	121.295
2011.330	120.969
2011.333	120.471
2011.336	120.543
2011.339	121.205
2011.341	121.977
2011.344	122.23
2011.347	122.411
2011.350	122.37
2011.352	122.792
2011.355	122.73
2011.358	123.212
2011.361	123.257
2011.363	123.137
2011.366	123.191
2011.369	122.704
2011.371	122.647
2011.374	122.76
2011.377	122.5
2011.380	122.464
2011.382	122.132
2011.385	122.115
2011.388	122.0
2011.391	122.139
2011.393	122.358
2011.396	122.352
2011.399	122.528
2011.402	122.184
2011.404	122.183
2011.407	121.644
2011.410	121.235
2011.413	121.121
2011.415	121.227
2011.418	121.586
2011.421	121.522
2011.424	121.745
2011.426	119.697
2011.429	121.057
2011.432	121.041
2011.435	121.046
2011.437	120.912
2011.440	119.564
2011.443	119.439
2011.446	120.242
2011.448	120.352
2011.451	120.127
2011.454	120.506
2011.456	120.156
2011.459	117.912
2011.462	117.87
2011.465	118.362
2011.467	118.881
2011.470	119.384
2011.473	119.541
2011.476	117.789
2011.478	116.278
2011.481	116.723
2011.484	118.012
2011.487	119.186
2011.489	119.866
2011.492	120.122
2011.495	120.012
2011.497	120.124
2011.500	120.295
2011.503	120.872
2011.506	120.493
2011.508	120.992
2011.511	120.786
2011.514	120.464
2011.517	121.318
2011.519	121.982
2011.522	121.65
2011.525	119.659
2011.528	119.067
2011.530	119.713
2011.533	120.178
2011.536	119.987
2011.538	120.301
2011.541	120.705
2011.544	120.904
2011.547	120.692
2011.549	120.501
2011.552	119.943
2011.555	119.934
2011.558	120.366
2011.560	120.992
2011.563	121.285
2011.566	121.662
2011.569	121.911
2011.571	121.72
2011.574	121.244
2011.577	120.881
2011.580	120.693
2011.582	120.77
2011.585	121.3
2011.588	121.358
2011.591	121.826
2011.593	120.678
2011.596	118.947
2011.599	118.877
2011.602	120.189
2011.604	120.649
2011.607	120.823
2011.610	120.871
2011.613	120.907
2011.615	120.975
2011.618	120.984
2011.621	120.976
2011.623	120.625
2011.626	120.406
2011.629	120.755
2011.632	121.133
2011.634	121.697
2011.637	121.693
2011.640	121.288
2011.643	121.037
2011.645	120.723
2011.648	121.235
2011.651	121.295
2011.654	121.316
2011.656	121.106
2011.659	121.375
2011.662	121.692
2011.665	121.759
2011.667	122.208
2011.670	122.032
2011.673	122.282
2011.676	121.799
2011.678	121.696
2011.681	121.794
2011.684	121.859
2011.687	122.027
2011.689	122.123
2011.692	120.266
2011.695	119.994
2011.698	120.088
2011.700	119.685
2011.703	119.248
2011.706	119.79
2011.708	120.189
2011.711	120.413
2011.714	119.581
2011.717	120.633
2011.719	120.932
2011.722	121.748
2011.725	122.094
2011.728	121.829
2011.730	121.645
2011.733	121.644
2011.736	120.259
2011.739	118.385
2011.741	118.529
2011.744	119.006
2011.747	119.546
2011.749	119.676
2011.752	119.894
2011.755	119.94
2011.758	120.26
2011.760	120.01
2011.763	118.671
2011.766	119.25
2011.769	119.41
2011.771	119.407
2011.774	119.164
2011.777	118.957
2011.780	119.25
2011.782	119.632
2011.785	119.728
2011.788	119.155
2011.790	119.488
2011.793	120.318
2011.796	121.155
2011.799	121.541
2011.801	121.547
2011.804	121.882
2011.807	122.049
2011.810	121.801
2011.812	122.628
2011.815	119.877
2011.818	120.272
2011.821	120.852
2011.823	121.315
2011.826	122.057
2011.829	122.603
2011.832	121.647
2011.834	121.093
2011.837	120.377
2011.840	120.401
2011.843	120.883
2011.845	121.33
2011.848	120.845
2011.851	121.118
2011.854	120.751
2011.856	121.855
2011.859	121.279
2011.862	120.929
2011.865	121.471
2011.867	121.501
2011.870	121.33
2011.873	121.523
2011.875	121.221
2011.878	121.214
2011.881	121.323
2011.884	121.509
2011.886	121.942
2011.889	122.237
2011.892	121.933
2011.895	122.022
2011.897	121.822
2011.900	122.141
2011.903	122.081
2011.906	121.941
2011.908	122.453
2011.911	121.447
2011.914	121.252
2011.916	122.593
2011.919	122.345
2011.922	121.766
2011.925	122.274
2011.927	122.409
2011.930	121.949
2011.933	122.12
2011.936	122.395
2011.938	122.49
2011.941	122.858
2011.944	122.487
2011.947	122.613
2011.949	123.559
2011.952	123.624
2011.955	123.363
2011.957	123.413
2011.960	123.358
2011.963	123.448
2011.966	122.99
2011.968	122.915
2011.971	122.557
2011.974	122.425
2011.977	122.495
2011.979	122.784
2011.982	122.796
2011.985	122.982
2011.988	123.39
2011.990	122.7
2011.993	122.637
2011.996	122.361
2011.999	122.336
2012.001	122.509
2012.004	122.068
2012.007	122.189
2012.010	121.766
2012.012	121.907
2012.015	122.514
2012.018	122.786
2012.021	122.892
2012.023	122.993
2012.026	122.714
2012.029	123.082
2012.032	122.999
2012.034	122.948
2012.037	123.086
2012.040	123.06
2012.042	123.131
2012.045	122.959
2012.048	123.279
2012.051	123.547
2012.053	123.118
2012.056	122.832
2012.059	122.403
2012.062	121.553
2012.064	121.5
2012.067	120.444
2012.070	120.597
2012.073	120.534
2012.075	120.712
2012.078	120.809
2012.081	120.447
2012.084	119.036
2012.086	117.1
2012.089	117.859
2012.092	119.849
2012.095	121.144
2012.097	121.272
2012.100	121.226
2012.103	121.213
2012.106	121.667
2012.108	121.719
2012.111	121.95
2012.114	121.63
2012.117	121.26
2012.119	121.53
2012.122	121.187
2012.125	120.613
2012.127	120.414
2012.130	120.675
2012.133	120.916
2012.136	121.781
2012.138	121.809
2012.141	122.394
2012.144	122.627
2012.147	122.471
2012.149	122.684
2012.152	122.579
2012.155	122.341
2012.158	120.561
2012.160	119.354
2012.163	119.478
2012.165	119.586
2012.168	120.262
2012.171	120.517
2012.174	120.312
2012.176	120.763
2012.179	120.354
2012.182	121.193
2012.185	115.479
2012.187	110.462
2012.190	112.595
2012.193	114.026
2012.196	113.896
2012.198	112.594
2012.201	115.366
2012.204	116.214
2012.206	116.633
2012.209	117.602
2012.212	118.64
2012.215	118.73
2012.217	119.553
2012.220	120.127
2012.223	120.826
2012.226	121.248
2012.228	121.293
2012.231	121.275
2012.234	121.403
2012.237	121.712
2012.239	121.226
2012.242	121.181
2012.245	121.271
2012.248	120.912
2012.250	120.817
2012.253	120.73
2012.256	121.22
2012.259	121.671
2012.261	121.738
2012.264	119.086
2012.267	120.551
2012.270	120.532
2012.272	120.389
2012.275	120.422
2012.278	120.582
2012.281	121.424
2012.283	122.044
2012.286	122.759
2012.289	122.76
2012.291	123.017
2012.294	123.201
2012.297	123.282
2012.300	123.331
2012.302	123.608
2012.305	122.763
2012.308	122.648
2012.311	122.654
2012.313	122.613
2012.316	121.037
2012.319	120.292
2012.322	120.699
2012.324	121.03
2012.327	121.638
2012.330	122.55
2012.332	122.347
2012.335	122.721
2012.338	122.848
2012.341	121.521
2012.343	121.326
2012.346	121.492
2012.349	121.442
2012.352	121.369
2012.354	121.519
2012.357	121.587
2012.360	122.175
2012.363	122.01
2012.365	121.618
2012.368	121.737
2012.371	121.573
2012.373	121.846
2012.376	122.615
2012.379	121.145
2012.382	121.148
2012.384	121.097
2012.387	120.255
2012.390	120.632
2012.393	120.806
2012.395	120.879
2012.398	121.038
2012.401	121.573
2012.404	121.559
2012.406	121.666
2012.409	121.396
2012.412	120.9
2012.415	118.688
2012.416	119.221
2012.419	119.308
2012.422	119.685
2012.425	119.873
2012.427	120.144
2012.430	119.57
2012.433	120.122
2012.436	119.722
2012.438	119.594
2012.441	119.336
2012.444	119.988
2012.447	121.36
2012.449	121.14
2012.452	121.322
2012.455	121.398
2012.457	120.483
2012.460	118.328
2012.463	119.071
2012.466	119.534
2012.468	120.105
2012.471	120.187
2012.474	120.595
2012.477	120.935
2012.479	121.457
2012.482	120.999
2012.485	121.461
2012.488	120.762
2012.490	120.965
2012.493	120.898
2012.496	120.971
2012.498	120.672
2012.501	120.674
2012.504	120.476
2012.507	119.75
2012.509	117.644
2012.512	117.977
2012.515	118.094
2012.518	117.575
2012.520	117.579
2012.523	118.455
2012.526	118.841
2012.529	119.367
2012.531	119.541
2012.534	119.102
2012.537	115.681
2012.539	115.177
2012.542	116.335
2012.545	116.997
2012.548	116.807
2012.550	115.116
2012.553	114.873
2012.556	115.013
2012.559	115.212
2012.561	116.005
2012.564	116.822
2012.567	117.197
2012.570	116.252
2012.572	116.056
2012.575	117.493
2012.578	117.574
2012.581	118.002
2012.583	117.656
2012.586	116.847
2012.589	117.245
2012.592	117.41
2012.594	117.578
2012.597	117.863
2012.600	117.975
2012.603	118.105
2012.605	118.288
2012.608	118.325
2012.611	117.794
2012.614	117.944
2012.616	117.318
2012.619	117.839
2012.622	117.704
2012.624	118.025
2012.627	118.295
2012.630	118.667
2012.633	118.454
2012.635	118.05
2012.638	118.103
2012.641	118.124
2012.644	118.917
2012.646	118.354
2012.649	118.847
2012.652	118.462
2012.655	118.656
2012.657	119.105
2012.660	119.453
2012.663	119.66
2012.666	120.512
2012.668	120.059
2012.671	120.109
2012.674	120.078
2012.677	118.817
2012.679	116.825
2012.682	117.205
2012.685	118.611
2012.688	119.36
2012.690	119.563
2012.693	119.341
2012.696	119.69
2012.699	119.954
2012.701	119.172
2012.704	119.192
2012.707	119.413
2012.709	119.907
2012.712	119.995
2012.715	120.273
2012.718	119.892
2012.720	120.185
2012.723	119.964
2012.726	120.041
2012.729	120.073
2012.731	120.104
2012.734	120.251
2012.737	119.907
2012.740	119.948
2012.742	120.209
2012.745	119.936
2012.748	119.858
2012.750	119.839
2012.753	118.73
2012.756	119.358
2012.759	120.01
2012.761	120.297
2012.764	120.493
2012.767	119.55
2012.770	119.672
2012.772	119.219
2012.775	118.027
2012.778	118.498
2012.781	117.427
2012.783	117.819
2012.786	118.125
2012.789	118.161
2012.791	118.373
2012.794	118.958
2012.797	119.137
2012.800	119.38
2012.802	119.483
2012.805	119.367
2012.808	119.773
2012.811	120.045
2012.813	120.271
2012.816	120.558
2012.819	120.351
2012.822	120.237
2012.824	120.126
